id,credit_score,income,no_accounts,total_amount
866c8207-aac4-42ea-9aff-a5c2f613846c,687,19000,13,3118
866cda2c-5923-4821-8408-be68274c1c18,585,30000,11,2490
866d1046-ab62-464a-b4d2-93f31bd836c1,556,30000,2,659
866e47bb-3064-4732-9176-5a23928abae9,579,8450,3,1525.5
866f6755-bf1e-4c55-a6cb-b671d5473477,561,15000,17,4675
8670dbae-cae2-4b52-9492-1854e0c4710a,565,15000,7,450
8671c1f8-bf07-49f7-b892-f7f99f3e6c66,662,20000,4,1480
8672a847-7576-451e-99db-53e90cd3dc05,681,15000,4,799.99
86736a48-389f-46f7-a9af-927e769cbe94,655,10000,5,2390
86749961-9926-4ba3-a557-4cbe52981775,551,40000,7,600.3
8675a9d6-b6cf-4ffe-9f4a-cd5bddf570ac,648,45000,16,1705.5
867784ce-906d-488d-b15a-6bad801746f0,658,50000,3,739
867867d6-2ac3-41a8-9d3d-caf909d5e84c,655,100000,8,822.6
867ba568-13a3-4b5d-b04c-106bb9482947,653,10000,9,900.6
867c41b4-21a9-48dd-9b7a-fa5c0cd25af6,636,95000,12,1748
867cae47-9c82-4cd2-8312-db9a58c95378,571,30000,7,905.4
867d0c33-602d-410d-83cd-015b9c068c45,560,60000,3,817.2
8680bef3-0f37-47ef-a1a5-2da1b0375de8,650,40000,9,519.2
86816cac-8534-4326-8439-cdbcfba96cc4,705,50000,14,888.3
86823ae1-1c60-484f-874f-3a88179243cf,487,25000,2,739
86833a4b-5d59-416a-897c-f0980cb868db,622,15000,5,1350
8684892d-21ab-4db6-9dd0-7283780a32ee,556,25000,6,422
86870de4-f402-4321-94f3-e25cc300aa99,522,20000,10,719
868a729f-0a98-48d1-9b0b-ead7c1d218f3,683,20000,5,1489
868c521b-0c24-46d6-a986-7c67ebb6fff5,621,15000,8,3387
868d3752-30b1-435f-8644-b02ad1557fcf,724,25000,5,1555.2
868ea3ad-d70c-49e3-8f0d-de83012e9da1,614,25000,6,829.8
868f6517-c4c4-4270-b880-1d03c92a8881,566,15000,0,3159.5
86902a5f-0a49-4809-ba9f-aeacd3f03065,654,11000,2,4311
8690d9bb-25bf-49b4-93c8-2390de4dab78,619,25000,19,611
8691452e-37db-4ec6-90b7-a200b433dbc0,563,25000,2,4687
8692af0c-8162-4564-83b5-ae8638645bc2,601,25000,14,282.6
869344bb-ce66-4ad4-bd5e-03b07c1b3bfd,638,10000,9,422
86967008-c597-4c9f-8661-dc7572d55e88,519,20000,5,456.3
86977c4e-02f2-46e6-852d-4996d09babbb,683,50000,9,8299.55
8697a602-6317-495b-a0aa-0a4377abc362,504,10000,9,364.5
8698b34c-6118-4c8e-8c52-d462a6796fed,511,15000,18,429.24
86993c0b-4662-40fe-8353-d3a86e5b7240,528,15000,10,315
86993e65-1ac2-4e47-9c1c-8ba34b8bbecf,570,14400,4,1795
8699cc80-8e7e-4673-90a0-d801b8896f69,533,15000,4,760.99
869a1485-6850-4878-a668-c9c88ab958f0,582,50000,2,699
869aa346-0dab-490a-8a5f-9e0133e28d8e,596,15000,9,599
869cfe00-e7c0-444b-b273-b75c79317d45,586,25000,11,699
869d893e-5266-4864-9939-2c9b33ab99e5,550,70000,2,749
869fdf67-59eb-4431-aea9-5312c7f36c3a,558,15000,2,1620
86a21331-9d32-4e5d-98dc-c5ed40fd43b7,623,35000,2,719.1
86a22666-b67f-435c-b6cc-4654747a0467,529,14000,7,224.95
86a33a39-3e2d-44a7-be31-f5c37421deb1,597,60000,22,714
86a36170-a5b5-4ca1-9d11-dad537b74d29,581,50000,7,749
86a50f5a-b00d-4567-a5ac-7abf1e38c870,600,40000,12,390
86a73f0b-b3ac-49d1-90bd-e398529441d1,661,10000,11,620.78
86a7bab7-d6b5-4d33-a888-4ef26abe418b,666,20000,8,1098
86a9702e-97b1-4652-9937-4267ab337fd0,595,25000,10,3555
86a9e44a-91d8-497a-b3ba-760808d18ad3,630,180000,7,1800
86ac399f-bd95-4945-8f24-cd4de8d9eb2d,615,10000,10,1700
86adc63b-fc38-4e47-8cb1-457796bbb350,628,25000,0,749
86ae5f9b-7bea-4c01-9dc3-1e8712cd85d7,551,45000,0,621.92
86afa784-3afc-41fe-ae66-c0d09e903a06,571,25000,4,3599.1
86afa873-667d-4e1b-b2bc-352267fb26aa,703,35000,11,1371.04
86b27f30-249c-45eb-a0ba-9307511eb54a,637,15000,11,3387
86b3fd91-35c6-4ffd-a984-2fd5965cd3e1,615,25000,10,674
86b499aa-ac74-4b2f-9861-fafbbc0e3cf5,662,25000,7,1250.16
86b542f6-b578-4898-91a9-d29864c0dbc5,675,15000,4,479
86b55a93-d512-437d-aa4b-7d8886eef124,525,15000,8,828.8
86b5acac-14aa-42e8-a004-74840f19b2d0,549,25000,6,799
86b6a696-6e3d-47fe-b0ff-c2c032e04119,571,25000,5,3988
86b7a823-8c83-4ba7-969a-40a19f824325,542,10000,9,799
86b9c61c-72c6-44fd-a751-79f30df3ff53,628,35000,2,699
86bb8fe3-6cbc-4789-8562-766007ff0560,618,20000,8,3387
86bb975f-b95a-4f9e-91b0-dc1dd78009cd,559,10000,17,337.5
86bcb229-7c6c-4e3f-9320-d68b696ea51a,663,30000,12,745
86bdf77f-0a59-4c40-b21e-1ef49647f574,594,10000,3,2965.5
86bf4804-6242-4917-bc88-ae92631c49fd,670,30000,14,494.1
86bf6d2e-5a8b-4d2b-95de-ce1d8f6c3966,662,35000,13,2160
86bff0d5-472c-4094-bf7d-4d661ead0f9e,540,25000,2,989
86c06e99-cdaa-4b74-9082-6147a7ef4d43,499,30000,1,3387
86c0deb4-491a-44b6-a651-882301df64df,553,30000,6,789.57
86c26c32-4bf1-48e3-a142-de698655f834,540,50000,6,699
86c2df72-0ce6-47f9-90b3-bbb92bc7ba78,549,19500,9,2250
86c31c52-e16e-4d53-8045-4db8d6714428,606,20000,7,3387
86c40e17-a3d8-477e-9cac-479778546d9a,599,10000,12,2065.5
86c45ffa-b225-4b8e-a4f6-a0a80ff150c3,643,43000,4,4648
86c5478b-80af-4470-be1e-ab25a3059421,569,5000,6,1485
86c9f6ea-0571-4067-aa00-0553a27e8ac0,599,20000,1,932.4
86caf592-842d-44e0-802e-e1b0a89bc524,658,30000,12,2380.5
86cf5a4b-9394-4379-8eac-f5f45268b66c,597,5000,3,1350
86d246e6-837d-4261-9a89-3a0e1b58c3a8,692,20000,11,849
86d36d32-8e43-42f5-8600-748b0c983e27,613,33600,6,1000.08
86d475ae-bb92-4fa6-a2d6-71829447433b,605,15000,12,3387
86d58543-dedd-4689-9a83-03748535c22c,565,20000,10,589
86d63bd0-0a62-43e2-a8f6-dd70ed89d839,482,5000,6,327.6
86d7ba53-31e1-4781-870e-5af813c1d154,588,15000,8,1149
86d86257-832b-4c89-89be-4b12b3b25e96,570,24850,13,929
86d93d04-04ad-4ca3-b728-2c9d51c2e903,530,21750,6,651.6
86d9454e-0940-453c-8b41-59265f4c1834,637,35000,4,723.8
86d9fa6b-3f37-49ae-a660-57efbdb9eb7b,525,10000,5,719
86db15a7-7634-478f-b44c-738bb592cbc1,539,25000,9,899
86dc953e-26d8-4b80-b61f-12a5d88c80b3,519,25000,1,699
86dfec56-b358-496d-969e-cd28bc0212dc,562,15000,3,479
86e026dc-d61d-418d-9df1-0c3690e08973,658,125000,14,1377
86e28a1d-f0b0-4ef0-b1dc-ac902281b81b,516,20000,4,1078
86e48857-61cb-496a-9b2b-337a8a508ce8,521,25000,16,426.59
86e55b2b-1284-4094-9710-4e719c64df0b,650,25000,11,1530.13
86e58220-0815-4923-bac1-3a16b74845b7,545,55000,12,799
86e58f5e-92db-44f2-870d-ac7471bf6c53,496,10000,7,467.09
86e78d3e-3b87-4c19-a928-742101e3a0b2,681,25000,13,699
86e8cc36-1ddd-47ab-9931-f4faf0d71c80,549,17100,13,599
86e96ee8-b651-4e1a-9190-b6d846985be2,590,25000,19,649
86e9de30-14af-4920-84c4-073b6013fe30,600,20000,6,7320
86ea02c0-4204-45cd-b1fa-90ba9392b2ad,657,15000,4,1439.1
86ebc8b2-2c9c-4c37-821d-c995d21e133a,538,15000,16,887.4
86ecf5b0-81fd-4b17-98b8-05cf7055b027,557,45000,12,599
86ecf6f6-45f0-4d1e-98e8-b8820822b61f,654,40000,8,1159.99
86ed32e3-7d0d-4cc5-975d-a043ad93cc33,596,20000,3,2245.5
86ede13d-c5e0-4385-a549-8bdb30ad7d74,709,15000,12,629
86eff008-7b87-4a4c-bf60-420a978f2b55,595,10000,5,2900
86f02f58-06fe-4b77-ba8b-8aa34ccc2c41,656,11000,5,599
86f1e3bf-f062-4eb6-a438-589569d78e29,628,25000,6,559
86f4aa59-8a59-41d0-afb1-b9bf6915fe31,673,30000,2,552.86
86f566b3-4f49-4ca0-aab2-1c444209a3ad,573,40000,0,1143.67
86f88924-103a-4644-b89c-4e9a957e07bf,524,10000,4,2588
86f8cc69-b4cc-4fd8-90b9-e556c289bdfa,622,28000,6,599
86f9e045-4654-47dd-b32f-0dfad252cb04,593,20000,10,2520
86fc7534-c51c-4cb3-9a58-44b4d0414403,651,35000,3,750
86fc7e94-1fb8-418f-8921-94ffceb00ae5,555,20000,9,295
86fe0fef-2aa7-4aa4-b46e-9e6fd19a9e2d,515,10000,11,376.2
86fec491-f27a-440b-bb4e-4b0bb34d838e,685,10000,12,699
86ff2c21-aa20-4988-9e66-d007958f7095,531,13000,4,182.65
86ff3e1b-4e1f-449f-8d23-dc1a53fc6463,675,25000,3,559
86fff422-eb13-476f-bee6-c0f24f884886,627,26000,2,699
87021a35-99bb-40f7-ad7f-de9f44359252,539,40000,10,649
8702eb83-5c30-43f4-bf67-07ebafd6fc77,597,12000,2,3494
87090457-4c69-42c5-8068-8aedc40e9f57,543,45000,17,599
8709172f-a4e6-48f5-99be-9755eeda25e1,515,25000,12,1000
870b4e16-ce7c-4e9e-8f73-4ae2d04e1356,635,15000,1,1479.75
870d593d-6cdf-470e-b137-c77c690634a7,542,20000,3,2588
870f4160-ba9b-4297-aae3-0e5177c55d64,562,40000,6,3600
870f8f3f-f90d-4c0b-a5df-349d54898186,509,5000,7,943.2
87125462-66b9-4c97-b0e2-da9eb7272962,594,9400,5,351
8714ab23-7dee-453d-a6a0-bfe9d4b30f64,624,30000,5,5592
8714dc0b-7c91-4d17-9b71-65b4a2211264,580,40000,22,431.96
87153ec5-cbb2-429f-b566-4bffe0196a01,661,45000,4,1198
871559cd-7175-4764-9bb9-a59f3f9b6c58,651,25000,15,849
8717646a-262b-42e4-8cf6-4da0ef694186,653,15000,10,692
87178bb4-ee8d-4aa9-adf5-d4b5d5ff23d5,505,30000,5,536.74
871a6c60-986a-40c0-a9b0-8359b9e06af4,588,22000,4,1080
871b3cfe-65fa-4a3c-b6cc-03eed427e53f,607,15000,4,3387
871b95b4-4d2e-4f67-8ad4-68c9c811d9d9,569,25000,4,600
871d6fc6-a58c-4fca-b0e3-5677ef416f23,579,25000,14,381.59
871e5fb8-bcdb-42f3-a74d-dfb294d566c6,705,25000,6,559
871f6605-ba3c-42a9-a367-da482e38d4d4,688,25000,9,480
871f86f6-a03b-4862-adff-4e4d74b955e9,685,10000,4,3988
8720ca51-53c5-4a61-9933-9b74a1fd7c95,599,46000,7,699
8721d631-d57f-46ac-b4f8-168772494bf1,520,20000,2,4687
87231525-2df7-4f8c-bb85-2d59ce3fa7da,532,20000,2,699
8725b676-6c2f-4f22-b342-678f25d95a66,697,20000,7,4500
87262488-85b5-4bf1-a771-be9dede08645,543,25000,0,454.5
8726266c-f490-4be1-9b52-6d32d035b347,641,25000,6,1079.1
8729d59a-43e6-4dbd-b6c0-ac5e9b3c6fde,508,20000,8,467
872b2b8b-0c38-4cce-a59f-4c53c5c574cd,533,20000,3,360
872b4762-e88c-4b92-8066-524eac3c2393,664,60000,1,849
872c3c7b-d7f3-47b2-9ea7-9e5f585d1443,692,25000,5,849
872c611a-9ee1-4236-85e6-8de185edc056,592,15000,0,756
872d548c-b2e3-4a12-8ed2-4b7eaf6aef07,548,35750,14,2036.7
872e96e6-8e5b-4e9c-9d00-ab49ed3467b2,646,18000,3,770.31
873345e1-e329-449c-aeed-76fa18802c99,662,15000,8,4950
87339287-05e6-4cb9-b98e-cf64b54045cc,716,20000,4,823.5
8733e395-9941-40ad-b20a-9e8c20346a47,694,35000,11,1233
87342178-a8b9-4379-aa8c-d672fb684e12,560,30000,13,944.1
8735774f-3c6d-486f-bfcb-b9acf8f83572,534,15000,10,649
873709a9-20da-40d2-937b-1635891f4a34,584,10000,0,319.5
87372f27-81df-4515-a601-4e1917ac9391,659,120000,18,320
87398593-c738-4603-acee-0eb9eb0b3f24,533,10000,9,476.1
873cf7f6-3da0-4e9c-a362-f9fda1568088,489,15000,11,1389
8741ca4a-0939-47b2-9e48-d8c23adfe127,655,30000,8,878
8742bfb4-7a8f-415b-8307-4fa073d6020d,596,25000,11,599
87434b9c-c38c-47b8-86df-45b06947e63a,616,10000,4,350.1
8743b12a-1e44-4560-a365-3d843b26aaf9,639,95000,11,1004.33
8744a149-2e6a-482a-a71f-2c52b5f3ee7d,652,25000,16,1394.1
87454a74-4481-47d1-892a-9bbbdc0457ba,668,90000,13,479
8748be57-9ca5-463f-adfa-3cca865ebe35,644,110000,16,445
874bb9aa-b603-4185-80c7-6de206fadfca,535,10000,3,2588
874c7cdb-a144-405d-aa62-f4765aab8a53,682,10000,6,559
874ce83e-3922-4d0a-9e17-9495010fd6f8,610,10000,3,560
874e3f4c-1da3-485f-8ccb-c9a8f2947b55,686,15000,12,519.2
874e4fca-6f9d-472c-8bd7-905780a8718a,615,25000,9,698.39
874ef969-0328-493d-bed3-1be9b72b5a7b,565,25000,7,339.5
874f1bb3-a71c-4b80-b402-c8374f523fc7,552,50000,11,799
87504fff-5cd2-4ab1-90eb-a069301ce3c9,542,20000,4,923.39
8751753e-e48b-4599-833e-6b1e2815efad,528,15000,7,699
875314c6-2eb2-4758-94fa-8e3cd68b9a4b,531,30000,7,1442.7
87536c83-9867-4ab2-a424-a4e850dbb82b,588,20000,9,4306
8753f1ba-67e0-416e-ba75-1d65f81b3b15,677,30000,1,561.59
875556e3-f0d0-4fd9-8e4f-ba805284da83,588,10000,6,1620
8756e107-42a5-4a32-92b7-b29e85fb80cf,595,45000,8,849
8757dd13-c556-4dd1-9647-6b432a355398,595,5000,10,501
875888d6-72e2-4c1e-9477-538fb582903c,670,35000,10,268.95
87595e62-84db-492a-852f-498852cd2373,541,50000,4,718.2
875b3ae1-ee72-49f8-9b2d-cf86c129aa2c,582,18000,9,5048
875cfa92-e6d4-4da2-9099-2d74ccff8ae8,560,32000,12,599
875d759d-8315-48f0-94cc-532c541a14b3,539,25000,2,649
875db359-ccc0-4601-b4c1-6ce4e415fc6b,683,20000,5,753
875dba30-c390-4a54-bd7d-34e51c6aa446,648,12764,7,1374.3
87615ee1-50c3-4f42-a5d3-a934a7ebf74e,523,30000,3,597.55
8761fd34-e6c7-4320-939a-3d4c60daac91,554,20000,4,589
87662c3f-aa46-4fd6-a0c8-dc83dd1f5fa2,607,18000,11,395.91
876662e5-be14-4c01-8289-fe05465fe343,680,25000,10,1150
87666a5b-f016-4ba8-a6c9-c1d3ecf44f32,598,15000,9,314.1
87695a70-fc9a-4165-8884-e33b586ca46a,622,25000,5,782.63
876aeb67-50e5-4df3-9d25-e0a451ed2070,629,35000,5,2000
876dd3ea-da40-4e44-b250-d3ad5819734f,669,45000,5,201.75
876e651a-3e5c-49e0-a922-820608df409a,510,20000,2,293.4
87708132-d7f7-41fc-8bf6-ebdb6cd75367,677,16000,10,1736.1
87718acc-9f28-4a86-b773-8a23a0fb9059,587,35000,10,968.17
8771a78a-045e-4329-91b0-1099fad71e6b,677,15000,6,599
8771e1bc-4dcb-402b-951a-fb0c15707cf4,697,20000,11,585.06
8771f4af-d178-45e0-9051-2c88a9dd7271,687,5000,3,765
87757611-dfa9-4565-b9f2-081346ecb3e1,594,27500,9,599
8775e03d-0f94-45e3-bd67-64f27a9cb39f,663,20000,10,1180
8776a981-8879-44e1-8460-f183113044eb,692,20000,5,519.2
8776fefc-e597-48b3-88ae-d12fd829c360,656,19000,6,999.63
8777e22c-aa2c-4322-abb5-218dc0fc9db4,569,5000,0,629.1
87782bc7-3a25-4cc2-8d23-6eb0bf596e2e,645,45000,3,817.3
8778abf4-fda5-4d74-853e-d86f543dc53e,640,10800,7,1145.7
877943b6-9667-44ba-9b20-226d7d94315e,638,15000,6,1195
877988d9-defa-4167-8db3-88093dd9ff1c,643,30000,7,4311
8779a016-6968-4ee2-8df8-024991f4881f,520,15000,2,639
877ac3a5-b439-4ada-a85e-9cc676e0bf9a,556,47000,1,6489
877b9e08-0d00-4c1b-b862-e7d1b51ca055,688,60000,14,3213
877bba41-110e-4e66-b028-3a08b5b671ae,693,200000,10,935.2
877bd394-da1a-47ef-8022-bb1f83e42460,597,11000,6,599
877be014-6d7f-42c2-856d-e1df254088d5,650,30000,10,1494.4
877bff42-d942-4c8b-9c57-cf99684da9ca,623,20000,12,515.94
878185f3-cf91-40df-97c5-87da880465aa,713,103000,9,843
87835b03-2140-48ac-a190-051556dcab17,581,15000,10,599
87865147-8b7c-4dfe-b91d-842bef0ce862,586,35000,3,1948.8
87868f3d-83a1-4002-9500-e40be8a0dafd,573,10000,6,2295
87869d3a-e542-48d9-b6dc-6db5a3aac52b,627,25000,3,749
8789649d-03ed-4951-80c5-4a182ef0391b,532,30000,5,313.96
878a4e25-3a2b-4960-8491-1bf28d4de347,538,25000,10,3387
878be497-1d36-4cab-ad33-fae27dee9fd1,506,15000,5,1485
878c6630-a99a-4c11-9a93-77688da5103a,669,55000,15,868.8
879267bc-d98a-491a-8614-ab2b74d26319,671,30000,6,162
8792b9c2-840d-42a4-a696-c3aee017efa4,566,10000,4,1149
8793330c-c832-4372-9207-998cfbbb6586,535,10000,9,319.5
87935f47-3c0f-4e03-ad56-0bdf19077c9d,624,20000,4,699
8793ea67-eb36-40fa-a211-4fa2d5b704b9,568,45000,5,836
8793ef9c-93d2-4932-ac5c-06f421e68947,633,20000,7,3387
87946f1b-f767-4124-bad8-72ab976ab857,655,30000,8,699
87968d38-ec5d-4f3a-9c2f-1eab7883056f,688,15000,14,305.1
879aad3e-e402-44c8-a83a-9b7f5fe71333,536,30000,3,3387
879ab04b-c99d-4443-8e4f-785210a10cbf,593,30000,11,507.6
879c0bd9-c5fb-4e1e-9669-464498951eb5,623,100000,7,2600
879d9f4e-dd98-428c-af7b-acbc02455429,551,20000,0,909.3
879dfc12-a2b9-45aa-a69d-92959cf07785,689,15000,7,368
879e2cb6-0f71-49d2-ae18-693b95b833fa,674,35000,11,2924
879e5ba6-2cfa-4e52-8079-898a2432e9da,591,15000,12,976.05
879ec5f4-002d-4785-af93-7ab5e2b1c467,574,25000,7,749
879ed968-60c5-48da-813f-932526b31af0,640,30000,8,969.3
879f0ecc-3362-40cc-8955-3c4e916b83fa,547,26000,14,599
879f8cfe-11cc-4d75-a774-fa320d4c426e,484,30000,3,600
87a0111b-eb56-41d4-ad67-bb3f23e03288,590,24000,6,1440
87a0d706-eaf4-479c-8556-48dc5a947808,548,150000,4,1198
87a3f3d7-0f52-440d-80a0-ae11e1425837,648,95000,3,1064
87a8b8c4-1535-45ec-a7b3-3cc059683bcc,716,20000,4,559
87aa8173-7343-4f11-89a7-ef7b13ce533e,516,20000,3,599
87ac4bf9-d819-4049-b39c-e0dfbd73befb,638,42000,8,594.15
87ac99ec-3c84-480b-a493-71f1ad10854c,562,25000,6,599
87ae83a1-09b6-4ad6-a4a1-dbb66eafe14c,550,20000,1,699
87b02367-500f-42e8-845f-d5d4fa7168fb,583,35000,7,876.6
87b02e81-c1a2-411f-af99-3fa1af7e733d,670,30000,8,933
87b08f09-7cd9-446e-8f3c-fbca32a72121,663,25000,9,1168.2
87b2becf-9e56-4dc2-a381-0e06d6814c2f,713,40000,12,840
87b31da5-9406-4cca-9f0c-97f07d5d14a9,631,25000,4,889
87b4461d-3016-40cc-aa7d-1eff4d9a1bfb,626,25000,5,3387
87b4520a-e866-4d9b-8ec2-e3ae5dc0450a,519,20000,8,1080
87b4e3cd-62a2-49eb-842b-030dade1a259,619,30000,13,599
87b73c89-5906-41a9-897d-f31312019d57,584,22500,8,1950
87b88a90-e32f-473b-a645-a5b4bf8d4581,541,35000,7,652
87b8a262-aa7a-42b6-a7f2-c501fed3715a,709,35000,18,600.79
87bbf02d-1951-4de6-bfc5-91dd3fd29e54,526,25000,5,5850
87bc1f97-9eab-4e84-9cb9-418f1d357e5d,671,50000,8,969
87bd5b02-a905-43f4-9590-1070ded95943,554,35000,6,699
87bf14b6-625c-4c10-8b74-3600ab1cd981,689,20000,4,5895
87bfb530-4d3f-44a5-b933-c28f9e81059b,641,25000,8,1223.09
87c1bbca-09b3-4f4b-a598-298b6765f2ed,550,50000,13,399
87c219f3-cc13-452b-be39-c7a9c37c6745,585,15000,6,711.2
87c2ede8-de4d-4b44-b73f-ef282c2be980,533,20000,5,699
87c42f69-f15a-4011-8dd3-43724b0642ee,523,15000,3,3387
87c4a04c-92bd-4630-9aa4-f89b72c03815,692,45500,14,849
87c532d2-c7f3-4f09-91bf-4750c0c6a700,595,48000,5,593.97
87c5c03c-ac7e-40e8-925f-d3ea09757898,661,20400,11,730.5
87c6beb6-6a41-4a34-8e9e-82db2271f362,643,40000,6,933
87c8681c-38d1-41df-9380-8aa30180aa0b,622,90000,3,1298
87c9dbde-83f3-4447-8340-7a595a5ab363,634,15000,4,310.78
87ca4c27-a9bd-44c3-84cc-85aee09b5724,642,13000,4,3915
87ce11ec-9bf6-46ba-b7db-68b505ffb75f,585,25000,9,885
87ce4c71-973c-48a9-89d8-ab06a3d93d35,661,35000,9,930.6
87ce7749-1217-4b66-bd7b-93acf8df0800,531,25000,13,3655
87cf6827-9733-4dd5-9309-00309bab2f84,625,20000,5,3387
87cfce89-57de-4dd2-9504-7ba43591ba51,656,38760,13,889
87d0a111-30ed-45c6-ae23-094ce2c538db,596,40000,1,723.8
87d1ecb7-2022-4386-bc64-f0b475c25cec,662,50000,6,679.2
87d210a9-7286-4347-a8eb-38b69dc7bf60,548,10000,4,985.75
87d2fa74-be58-496c-9030-fce4ba26fd19,609,30000,5,889
87d359c0-ff81-47b3-8685-ab72e7299f56,673,28500,4,3150
87d5a0ed-1307-40a4-9241-8c08e0b40f5f,509,20000,4,3387
87d5a590-8970-493a-822a-9eed1cef5480,615,120000,10,3830
87d612b6-acbb-4794-acb8-322469303437,663,10000,7,1800
87d80297-1dc4-4164-9a93-282c12c7bf9b,601,10000,0,4088
87d92a05-788a-485d-af68-cf06f8c1f43d,524,30000,6,823.5
87d9597c-8dff-403b-bc9d-ca5ab92e8aa3,628,21000,7,3123
87db68f0-c53e-4c16-ac62-49a5f2b4909d,604,15000,2,600
87dd4cde-5391-4e4a-951e-3323d7fef81f,683,5000,3,2000
87de5467-f519-493b-a1dc-26e2f6617306,513,15000,3,3287
87e0cf1b-21ad-4a2c-a71f-314257f27353,629,10000,7,900
87e1d147-4b7d-404d-b903-de1a306d5ffa,608,10000,1,440
87e1ec9f-8470-4571-94ee-272945e7b295,576,45000,10,559
87e22f9a-4c1f-4d3f-a26f-c814b27a1046,532,15000,2,3387
87e293aa-0dda-40e0-9acc-553a1cca0be4,586,15000,6,784
87e32a9f-a546-4b42-a4cf-e782f2d1b6b7,562,25000,4,360
87e44839-8119-43be-bc6b-5a6ae2e7333d,643,35000,13,599.2
87e44fdc-f5f8-4545-a2b3-c682cdd4d95c,658,15000,5,1389
87e4562e-c86f-434f-962b-60ce7126d0b9,688,45000,11,629.1
87e537f1-b43b-41d6-8703-eb60d0aa9135,631,25000,4,3387
87e65480-6a8a-4762-a80e-686dd5c5cdae,565,25000,7,2296.8
87e9feaf-d852-41f7-94ce-00a575554091,642,10000,14,789
87ea9a55-7ca9-4c14-b42b-2f4e00109157,666,34000,13,755.65
87eaec12-6f8b-436a-ad7c-da9e339f4edf,615,22000,5,763.29
87ed0c96-1895-424a-b65f-7ceb13795bc3,679,30000,6,380
87ee3017-bf27-4187-8c28-cee5618ac4d5,681,57000,9,339.5
87ee3986-385d-4071-9b75-186fa3c45564,520,25000,5,778.41
87eec78f-4545-43e7-9fc3-139c9a03121b,489,35000,7,190
87f02e2d-dfc1-4549-b31f-526bdeb1bcb3,522,10000,7,804.2
87f0f628-6aa8-4740-88e1-b7998c4a6152,682,35000,10,1305
87f1b3b9-efbc-495b-97d8-d5aea9c84208,574,20000,10,3464
87f34afe-7676-4042-b2ce-9fa1fe8ccb0d,545,20000,12,323.1
87f3d228-9c30-477b-b031-404c80f29c8d,687,35000,8,900
87f487ba-d5f7-4ef4-ab7a-ccc8f4d794af,569,14000,11,699
87f4e1d4-93f5-4cd3-9088-e688cc86153b,678,15000,6,649
87f5acb8-65f0-45f0-b841-5b9d02fa7fd2,557,25000,9,699
87f6495d-6244-4f6d-9293-896acc752570,490,21600,12,445.5
87f65cf6-3dac-4674-84e2-25d9e438c033,595,10000,3,519.2
87f70fc4-bae1-40c4-80e3-67846b2c7ef6,622,20000,8,828.8
87f799d5-f36a-48b0-9ff1-545b15dc974b,673,15000,10,199
87f7a9c3-156d-4eb5-abd0-fc9f6811889f,549,20000,0,3387
87f7fe6b-0b7d-46f6-8f81-c6a3d2daaa1d,651,25000,6,3915
87f89f75-050f-4a5f-8c42-81f0ee5f9d7c,654,90000,6,539.1
87f8cbda-8ada-4d11-8e90-2c7ab980f2dd,652,50000,12,734
87f8fb0d-1fc2-4ae1-85c5-6d71db1ae2e8,576,30000,11,456.24
87fa3edd-9fd9-45fd-8ae9-d5228d83bb29,659,20000,5,589
87fc1993-16c1-400f-a36d-efb50d904ac0,655,25000,2,3325.5
87fde9cd-2584-4f5c-9067-b8c6a20f2d44,548,30000,9,1619.1
87fe15f4-fc93-41c1-b9a1-3e09b23225aa,676,10000,5,3600
8800d871-02d6-40a7-97fe-e17a8bc85440,551,40000,6,1989
8800e8d6-3ecf-402a-a480-30d937d23cf3,523,50000,3,699
88011418-fba6-454a-8aaa-a26fc43479fb,667,12000,7,699
880170dd-bceb-46ff-b4c7-f4189cbc5549,627,20000,5,679.2
88019576-6242-40a6-8e95-ecdf2b1a76e0,530,20000,5,3387
8801d14e-c12a-4c74-84ce-43803faddcf1,545,25000,3,599
88027b5c-1204-4bed-b721-1bfea90683f1,548,15000,4,599
8802ed91-854d-4491-8d80-4ac2446e9671,499,15000,7,509.98
88031b46-21f6-4dd2-bd08-aacb066b75c1,573,25000,0,1335
880792b5-40a9-407f-87d1-10b4f84eb2dc,582,35000,14,1070.3
88089154-1073-4691-a161-f4bdbabcb7d1,629,10000,4,599
8808a08e-b86b-4f6d-b9da-a2f67f297df7,676,35000,15,485.01
880a22e4-6a4f-4aa8-8f33-f292374d4ab3,683,50000,14,828.8
880c1bd3-14fb-4480-b429-22eb2541bd1e,511,20000,2,3387
880c506e-88ca-4c7f-94eb-867fc0d3a143,542,15000,18,467.1
880d011b-58a8-4d0a-87e4-e6a2112cf284,520,15000,8,649
880d2de7-5fa9-41a0-b063-0a7585999d3b,537,25000,4,3387
880d4e5e-b0a5-4fef-93cc-07dbed663021,626,15000,5,3387
880e5c7f-e166-48f2-a77a-ec8b110b9775,560,25000,9,3287
880f32bd-e1ae-40bf-817b-c79731eed84d,567,25000,6,599
880f8d85-dc8e-41dc-a9ce-88946c8ae251,621,25000,9,4687
880fb783-49cd-4482-ba66-44eaeb8fa531,578,30000,7,662.2
88103bee-484a-4b88-970b-cfef881d870c,500,10000,11,354.49
88115e30-9628-4e54-b926-c4817e1aab15,669,75000,7,699.99
88118430-35ff-4be2-94ab-ebec196db700,583,90000,2,1543
88122c56-91fd-4308-ba22-0c9bef88e73e,582,15000,10,335.69
